colour	x	y	key	tooltip	clickSelects	showSelected1	showSelected2	PANEL	fill
#FB8072	14	503	14 du Parc	503 cyclists counted at du Parc on 2012-10-14	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	15	2754	15 du Parc	2754 cyclists counted at du Parc on 2012-10-15	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	16	2997	16 du Parc	2997 cyclists counted at du Parc on 2012-10-16	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	17	3063	17 du Parc	3063 cyclists counted at du Parc on 2012-10-17	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	18	3477	18 du Parc	3477 cyclists counted at du Parc on 2012-10-18	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	19	1209	19 du Parc	1209 cyclists counted at du Parc on 2012-10-19	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	20	1213	20 du Parc	1213 cyclists counted at du Parc on 2012-10-20	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	21	898	21 du Parc	898 cyclists counted at du Parc on 2012-10-21	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	22	3023	22 du Parc	3023 cyclists counted at du Parc on 2012-10-22	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	23	3233	23 du Parc	3233 cyclists counted at du Parc on 2012-10-23	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	24	3035	24 du Parc	3035 cyclists counted at du Parc on 2012-10-24	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	25	3017	25 du Parc	3017 cyclists counted at du Parc on 2012-10-25	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	26	3000	26 du Parc	3000 cyclists counted at du Parc on 2012-10-26	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	27	1193	27 du Parc	1193 cyclists counted at du Parc on 2012-10-27	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	28	955	28 du Parc	955 cyclists counted at du Parc on 2012-10-28	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	29	2440	29 du Parc	2440 cyclists counted at du Parc on 2012-10-29	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	30	2255	30 du Parc	2255 cyclists counted at du Parc on 2012-10-30	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	31	2220	31 du Parc	2220 cyclists counted at du Parc on 2012-10-31	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	1	2076	1 du Parc	2076 cyclists counted at du Parc on 2012-11-01	du Parc	du Parc	November 2012	2	#FB8072
#FB8072	2	1392	2 du Parc	1392 cyclists counted at du Parc on 2012-11-02	du Parc	du Parc	November 2012	2	#FB8072
#FB8072	3	713	3 du Parc	713 cyclists counted at du Parc on 2012-11-03	du Parc	du Parc	November 2012	2	#FB8072
#FB8072	4	692	4 du Parc	692 cyclists counted at du Parc on 2012-11-04	du Parc	du Parc	November 2012	2	#FB8072
#FB8072	5	2143	5 du Parc	2143 cyclists counted at du Parc on 2012-11-05	du Parc	du Parc	November 2012	2	#FB8072
#93DF10	1	10	1 Pierre-Dupuy	10 cyclists counted at Pierre-Dupuy on 2012-01-01	Pierre-Dupuy	Pierre-Dupuy	January 2012	2	#93DF10
#93DF10	2	6	2 Pierre-Dupuy	6 cyclists counted at Pierre-Dupuy on 2012-01-02	Pierre-Dupuy	Pierre-Dupuy	January 2012	2	#93DF10
#93DF10	3	3	3 Pierre-Dupuy	3 cyclists counted at Pierre-Dupuy on 2012-01-03	Pierre-Dupuy	Pierre-Dupuy	January 2012	2	#93DF10
#93DF10	4	8	4 Pierre-Dupuy	8 cyclists counted at Pierre-Dupuy on 2012-01-04	Pierre-Dupuy	Pierre-Dupuy	January 2012	2	#93DF10
#93DF10	5	13	5 Pierre-Dupuy	13 cyclists counted at Pierre-Dupuy on 2012-01-05	Pierre-Dupuy	Pierre-Dupuy	January 2012	2	#93DF10
#93DF10	6	4	6 Pierre-Dupuy	4 cyclists counted at Pierre-Dupuy on 2012-01-06	Pierre-Dupuy	Pierre-Dupuy	January 2012	2	#93DF10
#93DF10	7	6	7 Pierre-Dupuy	6 cyclists counted at Pierre-Dupuy on 2012-01-07	Pierre-Dupuy	Pierre-Dupuy	January 2012	2	#93DF10
#93DF10	8	11	8 Pierre-Dupuy	11 cyclists counted at Pierre-Dupuy on 2012-01-08	Pierre-Dupuy	Pierre-Dupuy	January 2012	2	#93DF10
#93DF10	9	12	9 Pierre-Dupuy	12 cyclists counted at Pierre-Dupuy on 2012-01-09	Pierre-Dupuy	Pierre-Dupuy	January 2012	2	#93DF10
#93DF10	10	18	10 Pierre-Dupuy	18 cyclists counted at Pierre-Dupuy on 2012-01-10	Pierre-Dupuy	Pierre-Dupuy	January 2012	2	#93DF10
#93DF10	11	12	11 Pierre-Dupuy	12 cyclists counted at Pierre-Dupuy on 2012-01-11	Pierre-Dupuy	Pierre-Dupuy	January 2012	2	#93DF10
#93DF10	12	9	12 Pierre-Dupuy	9 cyclists counted at Pierre-Dupuy on 2012-01-12	Pierre-Dupuy	Pierre-Dupuy	January 2012	2	#93DF10
#93DF10	13	2	13 Pierre-Dupuy	2 cyclists counted at Pierre-Dupuy on 2012-01-13	Pierre-Dupuy	Pierre-Dupuy	January 2012	2	#93DF10
#93DF10	16	1	16 Pierre-Dupuy	1 cyclists counted at Pierre-Dupuy on 2012-01-16	Pierre-Dupuy	Pierre-Dupuy	January 2012	2	#93DF10
#93DF10	18	3	18 Pierre-Dupuy	3 cyclists counted at Pierre-Dupuy on 2012-01-18	Pierre-Dupuy	Pierre-Dupuy	January 2012	2	#93DF10
#93DF10	19	3	19 Pierre-Dupuy	3 cyclists counted at Pierre-Dupuy on 2012-01-19	Pierre-Dupuy	Pierre-Dupuy	January 2012	2	#93DF10
#93DF10	20	1	20 Pierre-Dupuy	1 cyclists counted at Pierre-Dupuy on 2012-01-20	Pierre-Dupuy	Pierre-Dupuy	January 2012	2	#93DF10
#93DF10	21	1	21 Pierre-Dupuy	1 cyclists counted at Pierre-Dupuy on 2012-01-21	Pierre-Dupuy	Pierre-Dupuy	January 2012	2	#93DF10
#93DF10	22	5	22 Pierre-Dupuy	5 cyclists counted at Pierre-Dupuy on 2012-01-22	Pierre-Dupuy	Pierre-Dupuy	January 2012	2	#93DF10
#93DF10	23	6	23 Pierre-Dupuy	6 cyclists counted at Pierre-Dupuy on 2012-01-23	Pierre-Dupuy	Pierre-Dupuy	January 2012	2	#93DF10
#93DF10	24	4	24 Pierre-Dupuy	4 cyclists counted at Pierre-Dupuy on 2012-01-24	Pierre-Dupuy	Pierre-Dupuy	January 2012	2	#93DF10
#93DF10	25	4	25 Pierre-Dupuy	4 cyclists counted at Pierre-Dupuy on 2012-01-25	Pierre-Dupuy	Pierre-Dupuy	January 2012	2	#93DF10
#93DF10	28	9	28 Pierre-Dupuy	9 cyclists counted at Pierre-Dupuy on 2012-01-28	Pierre-Dupuy	Pierre-Dupuy	January 2012	2	#93DF10
#93DF10	29	7	29 Pierre-Dupuy	7 cyclists counted at Pierre-Dupuy on 2012-01-29	Pierre-Dupuy	Pierre-Dupuy	January 2012	2	#93DF10
#93DF10	30	2	30 Pierre-Dupuy	2 cyclists counted at Pierre-Dupuy on 2012-01-30	Pierre-Dupuy	Pierre-Dupuy	January 2012	2	#93DF10
#93DF10	1	5	1 Pierre-Dupuy	5 cyclists counted at Pierre-Dupuy on 2012-02-01	Pierre-Dupuy	Pierre-Dupuy	February 2012	2	#93DF10
#93DF10	2	2	2 Pierre-Dupuy	2 cyclists counted at Pierre-Dupuy on 2012-02-02	Pierre-Dupuy	Pierre-Dupuy	February 2012	2	#93DF10
#93DF10	3	1	3 Pierre-Dupuy	1 cyclists counted at Pierre-Dupuy on 2012-02-03	Pierre-Dupuy	Pierre-Dupuy	February 2012	2	#93DF10
#93DF10	4	8	4 Pierre-Dupuy	8 cyclists counted at Pierre-Dupuy on 2012-02-04	Pierre-Dupuy	Pierre-Dupuy	February 2012	2	#93DF10
#93DF10	5	7	5 Pierre-Dupuy	7 cyclists counted at Pierre-Dupuy on 2012-02-05	Pierre-Dupuy	Pierre-Dupuy	February 2012	2	#93DF10
#93DF10	6	10	6 Pierre-Dupuy	10 cyclists counted at Pierre-Dupuy on 2012-02-06	Pierre-Dupuy	Pierre-Dupuy	February 2012	2	#93DF10
#93DF10	7	9	7 Pierre-Dupuy	9 cyclists counted at Pierre-Dupuy on 2012-02-07	Pierre-Dupuy	Pierre-Dupuy	February 2012	2	#93DF10
#93DF10	8	4	8 Pierre-Dupuy	4 cyclists counted at Pierre-Dupuy on 2012-02-08	Pierre-Dupuy	Pierre-Dupuy	February 2012	2	#93DF10
#93DF10	9	11	9 Pierre-Dupuy	11 cyclists counted at Pierre-Dupuy on 2012-02-09	Pierre-Dupuy	Pierre-Dupuy	February 2012	2	#93DF10
#93DF10	10	6	10 Pierre-Dupuy	6 cyclists counted at Pierre-Dupuy on 2012-02-10	Pierre-Dupuy	Pierre-Dupuy	February 2012	2	#93DF10
#93DF10	11	3	11 Pierre-Dupuy	3 cyclists counted at Pierre-Dupuy on 2012-02-11	Pierre-Dupuy	Pierre-Dupuy	February 2012	2	#93DF10
#93DF10	12	5	12 Pierre-Dupuy	5 cyclists counted at Pierre-Dupuy on 2012-02-12	Pierre-Dupuy	Pierre-Dupuy	February 2012	2	#93DF10
#93DF10	13	4	13 Pierre-Dupuy	4 cyclists counted at Pierre-Dupuy on 2012-02-13	Pierre-Dupuy	Pierre-Dupuy	February 2012	2	#93DF10
#93DF10	14	9	14 Pierre-Dupuy	9 cyclists counted at Pierre-Dupuy on 2012-02-14	Pierre-Dupuy	Pierre-Dupuy	February 2012	2	#93DF10
#93DF10	15	5	15 Pierre-Dupuy	5 cyclists counted at Pierre-Dupuy on 2012-02-15	Pierre-Dupuy	Pierre-Dupuy	February 2012	2	#93DF10
#93DF10	16	10	16 Pierre-Dupuy	10 cyclists counted at Pierre-Dupuy on 2012-02-16	Pierre-Dupuy	Pierre-Dupuy	February 2012	2	#93DF10
#93DF10	17	11	17 Pierre-Dupuy	11 cyclists counted at Pierre-Dupuy on 2012-02-17	Pierre-Dupuy	Pierre-Dupuy	February 2012	2	#93DF10
#93DF10	18	30	18 Pierre-Dupuy	30 cyclists counted at Pierre-Dupuy on 2012-02-18	Pierre-Dupuy	Pierre-Dupuy	February 2012	2	#93DF10
#93DF10	19	13	19 Pierre-Dupuy	13 cyclists counted at Pierre-Dupuy on 2012-02-19	Pierre-Dupuy	Pierre-Dupuy	February 2012	2	#93DF10
#93DF10	20	14	20 Pierre-Dupuy	14 cyclists counted at Pierre-Dupuy on 2012-02-20	Pierre-Dupuy	Pierre-Dupuy	February 2012	2	#93DF10
#93DF10	21	10	21 Pierre-Dupuy	10 cyclists counted at Pierre-Dupuy on 2012-02-21	Pierre-Dupuy	Pierre-Dupuy	February 2012	2	#93DF10
#93DF10	22	12	22 Pierre-Dupuy	12 cyclists counted at Pierre-Dupuy on 2012-02-22	Pierre-Dupuy	Pierre-Dupuy	February 2012	2	#93DF10
#93DF10	23	22	23 Pierre-Dupuy	22 cyclists counted at Pierre-Dupuy on 2012-02-23	Pierre-Dupuy	Pierre-Dupuy	February 2012	2	#93DF10
#93DF10	24	4	24 Pierre-Dupuy	4 cyclists counted at Pierre-Dupuy on 2012-02-24	Pierre-Dupuy	Pierre-Dupuy	February 2012	2	#93DF10
#93DF10	25	2	25 Pierre-Dupuy	2 cyclists counted at Pierre-Dupuy on 2012-02-25	Pierre-Dupuy	Pierre-Dupuy	February 2012	2	#93DF10
#93DF10	26	4	26 Pierre-Dupuy	4 cyclists counted at Pierre-Dupuy on 2012-02-26	Pierre-Dupuy	Pierre-Dupuy	February 2012	2	#93DF10
#93DF10	27	3	27 Pierre-Dupuy	3 cyclists counted at Pierre-Dupuy on 2012-02-27	Pierre-Dupuy	Pierre-Dupuy	February 2012	2	#93DF10
#93DF10	28	9	28 Pierre-Dupuy	9 cyclists counted at Pierre-Dupuy on 2012-02-28	Pierre-Dupuy	Pierre-Dupuy	February 2012	2	#93DF10
#93DF10	29	7	29 Pierre-Dupuy	7 cyclists counted at Pierre-Dupuy on 2012-02-29	Pierre-Dupuy	Pierre-Dupuy	February 2012	2	#93DF10
#93DF10	2	7	2 Pierre-Dupuy	7 cyclists counted at Pierre-Dupuy on 2012-03-02	Pierre-Dupuy	Pierre-Dupuy	March 2012	2	#93DF10
#93DF10	3	2	3 Pierre-Dupuy	2 cyclists counted at Pierre-Dupuy on 2012-03-03	Pierre-Dupuy	Pierre-Dupuy	March 2012	2	#93DF10
#93DF10	4	15	4 Pierre-Dupuy	15 cyclists counted at Pierre-Dupuy on 2012-03-04	Pierre-Dupuy	Pierre-Dupuy	March 2012	2	#93DF10
#93DF10	5	8	5 Pierre-Dupuy	8 cyclists counted at Pierre-Dupuy on 2012-03-05	Pierre-Dupuy	Pierre-Dupuy	March 2012	2	#93DF10
#93DF10	6	10	6 Pierre-Dupuy	10 cyclists counted at Pierre-Dupuy on 2012-03-06	Pierre-Dupuy	Pierre-Dupuy	March 2012	2	#93DF10
#93DF10	7	28	7 Pierre-Dupuy	28 cyclists counted at Pierre-Dupuy on 2012-03-07	Pierre-Dupuy	Pierre-Dupuy	March 2012	2	#93DF10
#93DF10	8	9	8 Pierre-Dupuy	9 cyclists counted at Pierre-Dupuy on 2012-03-08	Pierre-Dupuy	Pierre-Dupuy	March 2012	2	#93DF10
#93DF10	9	8	9 Pierre-Dupuy	8 cyclists counted at Pierre-Dupuy on 2012-03-09	Pierre-Dupuy	Pierre-Dupuy	March 2012	2	#93DF10
#93DF10	15	63	15 Pierre-Dupuy	63 cyclists counted at Pierre-Dupuy on 2012-03-15	Pierre-Dupuy	Pierre-Dupuy	March 2012	2	#93DF10
#93DF10	16	9	16 Pierre-Dupuy	9 cyclists counted at Pierre-Dupuy on 2012-03-16	Pierre-Dupuy	Pierre-Dupuy	March 2012	2	#93DF10
#93DF10	17	334	17 Pierre-Dupuy	334 cyclists counted at Pierre-Dupuy on 2012-03-17	Pierre-Dupuy	Pierre-Dupuy	March 2012	2	#93DF10
#93DF10	18	1128	18 Pierre-Dupuy	1128 cyclists counted at Pierre-Dupuy on 2012-03-18	Pierre-Dupuy	Pierre-Dupuy	March 2012	2	#93DF10
#93DF10	19	506	19 Pierre-Dupuy	506 cyclists counted at Pierre-Dupuy on 2012-03-19	Pierre-Dupuy	Pierre-Dupuy	March 2012	2	#93DF10
#93DF10	20	762	20 Pierre-Dupuy	762 cyclists counted at Pierre-Dupuy on 2012-03-20	Pierre-Dupuy	Pierre-Dupuy	March 2012	2	#93DF10
#93DF10	21	993	21 Pierre-Dupuy	993 cyclists counted at Pierre-Dupuy on 2012-03-21	Pierre-Dupuy	Pierre-Dupuy	March 2012	2	#93DF10
#93DF10	22	548	22 Pierre-Dupuy	548 cyclists counted at Pierre-Dupuy on 2012-03-22	Pierre-Dupuy	Pierre-Dupuy	March 2012	2	#93DF10
#93DF10	23	663	23 Pierre-Dupuy	663 cyclists counted at Pierre-Dupuy on 2012-03-23	Pierre-Dupuy	Pierre-Dupuy	March 2012	2	#93DF10
#93DF10	24	277	24 Pierre-Dupuy	277 cyclists counted at Pierre-Dupuy on 2012-03-24	Pierre-Dupuy	Pierre-Dupuy	March 2012	2	#93DF10
#93DF10	25	145	25 Pierre-Dupuy	145 cyclists counted at Pierre-Dupuy on 2012-03-25	Pierre-Dupuy	Pierre-Dupuy	March 2012	2	#93DF10
#93DF10	26	130	26 Pierre-Dupuy	130 cyclists counted at Pierre-Dupuy on 2012-03-26	Pierre-Dupuy	Pierre-Dupuy	March 2012	2	#93DF10
#93DF10	27	163	27 Pierre-Dupuy	163 cyclists counted at Pierre-Dupuy on 2012-03-27	Pierre-Dupuy	Pierre-Dupuy	March 2012	2	#93DF10
#93DF10	28	28	28 Pierre-Dupuy	28 cyclists counted at Pierre-Dupuy on 2012-03-28	Pierre-Dupuy	Pierre-Dupuy	March 2012	2	#93DF10
#93DF10	29	78	29 Pierre-Dupuy	78 cyclists counted at Pierre-Dupuy on 2012-03-29	Pierre-Dupuy	Pierre-Dupuy	March 2012	2	#93DF10
#93DF10	30	196	30 Pierre-Dupuy	196 cyclists counted at Pierre-Dupuy on 2012-03-30	Pierre-Dupuy	Pierre-Dupuy	March 2012	2	#93DF10
#93DF10	31	524	31 Pierre-Dupuy	524 cyclists counted at Pierre-Dupuy on 2012-03-31	Pierre-Dupuy	Pierre-Dupuy	March 2012	2	#93DF10
#93DF10	1	168	1 Pierre-Dupuy	168 cyclists counted at Pierre-Dupuy on 2012-04-01	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	2	394	2 Pierre-Dupuy	394 cyclists counted at Pierre-Dupuy on 2012-04-02	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	3	513	3 Pierre-Dupuy	513 cyclists counted at Pierre-Dupuy on 2012-04-03	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	4	274	4 Pierre-Dupuy	274 cyclists counted at Pierre-Dupuy on 2012-04-04	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	5	355	5 Pierre-Dupuy	355 cyclists counted at Pierre-Dupuy on 2012-04-05	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	6	621	6 Pierre-Dupuy	621 cyclists counted at Pierre-Dupuy on 2012-04-06	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	7	598	7 Pierre-Dupuy	598 cyclists counted at Pierre-Dupuy on 2012-04-07	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	8	792	8 Pierre-Dupuy	792 cyclists counted at Pierre-Dupuy on 2012-04-08	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	9	65	9 Pierre-Dupuy	65 cyclists counted at Pierre-Dupuy on 2012-04-09	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	10	252	10 Pierre-Dupuy	252 cyclists counted at Pierre-Dupuy on 2012-04-10	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	11	330	11 Pierre-Dupuy	330 cyclists counted at Pierre-Dupuy on 2012-04-11	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	12	590	12 Pierre-Dupuy	590 cyclists counted at Pierre-Dupuy on 2012-04-12	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	13	922	13 Pierre-Dupuy	922 cyclists counted at Pierre-Dupuy on 2012-04-13	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	14	1284	14 Pierre-Dupuy	1284 cyclists counted at Pierre-Dupuy on 2012-04-14	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	15	1846	15 Pierre-Dupuy	1846 cyclists counted at Pierre-Dupuy on 2012-04-15	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	16	1061	16 Pierre-Dupuy	1061 cyclists counted at Pierre-Dupuy on 2012-04-16	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	17	544	17 Pierre-Dupuy	544 cyclists counted at Pierre-Dupuy on 2012-04-17	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	18	706	18 Pierre-Dupuy	706 cyclists counted at Pierre-Dupuy on 2012-04-18	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	19	1206	19 Pierre-Dupuy	1206 cyclists counted at Pierre-Dupuy on 2012-04-19	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	20	170	20 Pierre-Dupuy	170 cyclists counted at Pierre-Dupuy on 2012-04-20	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	21	50	21 Pierre-Dupuy	50 cyclists counted at Pierre-Dupuy on 2012-04-21	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	22	198	22 Pierre-Dupuy	198 cyclists counted at Pierre-Dupuy on 2012-04-22	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	23	27	23 Pierre-Dupuy	27 cyclists counted at Pierre-Dupuy on 2012-04-23	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	24	188	24 Pierre-Dupuy	188 cyclists counted at Pierre-Dupuy on 2012-04-24	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	25	445	25 Pierre-Dupuy	445 cyclists counted at Pierre-Dupuy on 2012-04-25	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	26	381	26 Pierre-Dupuy	381 cyclists counted at Pierre-Dupuy on 2012-04-26	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	27	139	27 Pierre-Dupuy	139 cyclists counted at Pierre-Dupuy on 2012-04-27	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	28	523	28 Pierre-Dupuy	523 cyclists counted at Pierre-Dupuy on 2012-04-28	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	29	702	29 Pierre-Dupuy	702 cyclists counted at Pierre-Dupuy on 2012-04-29	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	30	851	30 Pierre-Dupuy	851 cyclists counted at Pierre-Dupuy on 2012-04-30	Pierre-Dupuy	Pierre-Dupuy	April 2012	2	#93DF10
#93DF10	1	195	1 Pierre-Dupuy	195 cyclists counted at Pierre-Dupuy on 2012-05-01	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	2	876	2 Pierre-Dupuy	876 cyclists counted at Pierre-Dupuy on 2012-05-02	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	3	731	3 Pierre-Dupuy	731 cyclists counted at Pierre-Dupuy on 2012-05-03	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	4	380	4 Pierre-Dupuy	380 cyclists counted at Pierre-Dupuy on 2012-05-04	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	5	1677	5 Pierre-Dupuy	1677 cyclists counted at Pierre-Dupuy on 2012-05-05	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	6	2036	6 Pierre-Dupuy	2036 cyclists counted at Pierre-Dupuy on 2012-05-06	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	7	1848	7 Pierre-Dupuy	1848 cyclists counted at Pierre-Dupuy on 2012-05-07	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	8	119	8 Pierre-Dupuy	119 cyclists counted at Pierre-Dupuy on 2012-05-08	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	9	737	9 Pierre-Dupuy	737 cyclists counted at Pierre-Dupuy on 2012-05-09	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	10	399	10 Pierre-Dupuy	399 cyclists counted at Pierre-Dupuy on 2012-05-10	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	11	1260	11 Pierre-Dupuy	1260 cyclists counted at Pierre-Dupuy on 2012-05-11	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	12	2268	12 Pierre-Dupuy	2268 cyclists counted at Pierre-Dupuy on 2012-05-12	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	13	1394	13 Pierre-Dupuy	1394 cyclists counted at Pierre-Dupuy on 2012-05-13	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	14	2215	14 Pierre-Dupuy	2215 cyclists counted at Pierre-Dupuy on 2012-05-14	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	15	975	15 Pierre-Dupuy	975 cyclists counted at Pierre-Dupuy on 2012-05-15	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	16	1332	16 Pierre-Dupuy	1332 cyclists counted at Pierre-Dupuy on 2012-05-16	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	17	1631	17 Pierre-Dupuy	1631 cyclists counted at Pierre-Dupuy on 2012-05-17	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	18	1711	18 Pierre-Dupuy	1711 cyclists counted at Pierre-Dupuy on 2012-05-18	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	19	2914	19 Pierre-Dupuy	2914 cyclists counted at Pierre-Dupuy on 2012-05-19	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	20	4241	20 Pierre-Dupuy	4241 cyclists counted at Pierre-Dupuy on 2012-05-20	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	21	3413	21 Pierre-Dupuy	3413 cyclists counted at Pierre-Dupuy on 2012-05-21	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	22	251	22 Pierre-Dupuy	251 cyclists counted at Pierre-Dupuy on 2012-05-22	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	23	1826	23 Pierre-Dupuy	1826 cyclists counted at Pierre-Dupuy on 2012-05-23	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	24	2062	24 Pierre-Dupuy	2062 cyclists counted at Pierre-Dupuy on 2012-05-24	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	25	1953	25 Pierre-Dupuy	1953 cyclists counted at Pierre-Dupuy on 2012-05-25	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	26	3455	26 Pierre-Dupuy	3455 cyclists counted at Pierre-Dupuy on 2012-05-26	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	27	2886	27 Pierre-Dupuy	2886 cyclists counted at Pierre-Dupuy on 2012-05-27	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	28	1027	28 Pierre-Dupuy	1027 cyclists counted at Pierre-Dupuy on 2012-05-28	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	29	475	29 Pierre-Dupuy	475 cyclists counted at Pierre-Dupuy on 2012-05-29	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	30	2454	30 Pierre-Dupuy	2454 cyclists counted at Pierre-Dupuy on 2012-05-30	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	31	1389	31 Pierre-Dupuy	1389 cyclists counted at Pierre-Dupuy on 2012-05-31	Pierre-Dupuy	Pierre-Dupuy	May 2012	2	#93DF10
#93DF10	1	1692	1 Pierre-Dupuy	1692 cyclists counted at Pierre-Dupuy on 2012-06-01	Pierre-Dupuy	Pierre-Dupuy	June 2012	2	#93DF10
#93DF10	2	71	2 Pierre-Dupuy	71 cyclists counted at Pierre-Dupuy on 2012-06-02	Pierre-Dupuy	Pierre-Dupuy	June 2012	2	#93DF10
#93DF10	3	1312	3 Pierre-Dupuy	1312 cyclists counted at Pierre-Dupuy on 2012-06-03	Pierre-Dupuy	Pierre-Dupuy	June 2012	2	#93DF10
